8671f9ed,1
188a7d54,1
eb4d1655,1
62dcd5f6,1
dce2c528,1
ccd2bde7,1
670c19ad,1
02c98d80,1
9584c03b,1
6d4176d9,1
dade3764,1
d0ba2f89,1
99600dbc,1
7bdc756b,1
74277a38,1
455de5a9,1
fae573ab,1
f9c7f163,1
35f42cda,1
25f2979c,1
512c5493,1
40501739,1
091e594c,1
4bd42923,1
4cec528b,1
d2cf6999,1
4bd568d0,2
1fde6109,1
25c58731,1
d1e44ab3,1
e9b8e2ce,1
d694dc1a,1
68abe6b6,1
6eeaf5d7,1
122b2f80,1
a03d2444,1
d3ee2238,1
a845c663,1
9c77fac9,1
4ab08cd4,1
c7855554,1
363a2944,1
75c2bc4c,1
588ad314,1
2c38887c,1
38daa33d,1
0b9e7dc9,1
68f559c8,1
d02ae9f7,1
c60e5eb7,1
d04a5e45,1
935783df,1
deb61c46,1
a352752c,1
8dcd7b26,1
da932dbb,1
8ec1344d,1
aeae7880,1
b2936557,1
4a4dbe33,1
e3e81251,1
c07c0db0,1
68acfe64,1
c92496d3,257
9daeac9a,1
cde798ea,1
773b22b5,1
e99571c6,1
b96bfea8,1
fa4a8ee5,1
ff091e76,1
08f85ba3,1
0a5fe131,2
bdedf4b2,1
ab796f4a,1
8160b3fd,1
60ec4c73,1
00e4b43e,1
8c040715,1
d069248f,1
2284e5e8,1
6b02349a,1
b84cdbb3,1
093fa9c1,1
8f182b00,1
66b840b5,1
30913caa,1
32581043,1
ad0e10a7,1
d86a6004,305
85a40f78,1
5a8ae99d,1
4e73a5eb,1
2076e53b,1
9f5a77fc,1
6bec2839,375
5100409d,1
1db0e533,1
dc96225c,1
349c95ce,1
4906082e,1
2d2b3f6e,1
62258141,1
4b430cb2,1
91c45352,2
5e81d244,1
5033c0bf,1
81d74a47,2
9ca20cba,1
b5403dd7,1
45e27380,2
194ceeaa,1
b57e4bbe,1
c5db1b40,1
0b81fead,1
18c516d1,1
bd351236,1
c4b8d16a,1
73bd0f63,1
a69fec84,1
f4c84e87,1
06cc9899,1
83b0bd18,1
4c27aff8,1
c319a431,1
7bda1b2e,1
6585eb5e,1
499c7e38,1
1e97d2c3,1
3d18df8a,1
2023ddd5,1
7c91c97a,1
44dea691,1
68a7a71f,1
80e22584,1
68244b39,1
95ec1df1,1
cc0d3c26,1
d291b6c8,1
f8ecb699,1
b3b37e56,1
ce1e890e,1
32f6f9e2,1
ad5d4e5f,1
ad4950c2,1
11479d8f,1
52b04385,1
71600ae5,1
2395b351,1
b70f31a8,1
1cbb7d67,1
bfbb1a2a,1
08f6d3dd,1
7d01992a,1
c9fb1f8c,1
d057debc,1
ea9c7ae1,1
932c104e,1
66623927,1
a076dcc7,1
145aee0e,1
2089b1d3,1
5108701f,1
d471747c,1
f361c75d,1
dc27e8ca,1
3bd0aab4,1
1bec269b,1
a5d2743b,1
829d085d,1
abd3d9ee,1
bae2914a,1
300ceaaf,1
db35b93a,1
6ffe7ca4,1
a4ea0813,1
b923f8c3,1
8d4eb1aa,1
1cdb23d6,1
1c507e44,1
1f3a4c46,1
1daf86ca,1
b8ff758d,1
f993ca68,1
270557a3,1
9dfd90e6,1
ef611d34,1
2e49259a,1
aff166a3,1
76c37238,1
cc741876,1
4f536ba1,1
0a2e458b,1
9468411b,1
acebc5cf,1
9c5bd138,1
2256d4b9,1
4ba5371e,1
03f0c20e,1
29bc3dfc,2
41cd3672,1
1ecd41b9,1
de7afcc8,1
7b2cb0eb,1
f064c506,1
42e22791,1
7ce88a9b,1
50b34db3,1
a899e693,30
5586394f,1
6d20857d,1
ab59d05a,1
9ffef012,1
255606a9,1
58d7a122,1
966ee384,1
68a27ebb,1
49558fed,1
8900626f,1
0f295028,1
44a2ba26,1
576f7ace,1
38d48540,1
74767bfe,1
3098c35c,1
ef6411a3,1
e530b862,1
d7cbc2c8,1
5348581c,1
131e72f4,1
45eba590,1
fc214264,1
8ae18a42,1
75444caa,1
eaaac58c,1
c3421d91,1
9c9dcdfa,1
e2617432,1
b25bb5f2,1
8af56261,1
5739e1a1,1
653a0d99,1
b772fd02,1
66703848,1
e8f68baf,305
f3f66972,1
e2658e71,1
50bc52be,1
3a9677f8,1
8292df69,1
ccfc02b0,1
3b308ce3,1
b5f9a2a2,1
ff284fce,1
a990f367,1
ffe14f52,1
ea310381,1
061ba045,1
3e712240,1
d30d8bd1,1
0af286a5,1
d85107b6,1
9876979a,1
877c29f7,1
ff6d64ff,1
32334a6f,1
03809e0c,1
6e5305e4,1
7e171005,1
7e0cbeca,1
7a2cb727,1
cecabe4b,1
4d524f7f,1
e7d8a5cb,1
921ede56,1
1a5ca6f4,1
faf48117,1
e4ec7eeb,1
f7e56c23,1
2c5fc5c7,1
1575d134,1
092265f5,1
d6d0c0af,1
3aac2299,1
5f2e39bc,1
1ae9a2e3,1
b0d50a0d,1
17f432d4,1
08eeb41f,1
1963a4d6,1
a9b36305,1
5c835098,1
538e6dc8,1
cb32118f,1
1a02a824,1
f70d9957,1
d07da5eb,2
6e7570ed,1
c14e8f19,1
00fb216c,1
660d7500,1
07bfd2f8,1
b1a40841,1
a140cfb6,1
0d9a7aa3,1
43e0db66,1
6cbe3e8b,1
f6e58ad7,1
5a5c5838,1
f5f2aa21,1
a5f761ac,1
50714e6a,1
a5acfcd5,1
a8867e5e,1
b74f6928,1
f99ff591,1
9702b6a0,1
54dad10f,1
87fa2864,1
863158e5,1
cb4c6a2f,1
235f0efe,1
fd045ac9,1
90f6a9fc,1
e19161d2,1
dc51d214,1
17dbe105,1
1e0ec247,1
5083ed0c,1
d2c78c8a,1
bc3bc603,1
2e4175d1,1
4ec7f2ed,1
63713271,1
3012d1eb,1
8c0e9ed3,1
e4c5fa8f,1
6a9345ab,1
98ed7280,1
807fd9a5,1
901a6294,1
b73e5e84,1
775c569d,1
65dfafbe,1
74ab3c2c,1
ed1aa2bf,1
